# Optical Flow Metadata
# video_name: P92_Whole_cropped
# original_resolution: 1344x1314
# resized_resolution: 640x625
# native_fps: 30.0
# sample_fps: 4.0
# step_frames: 8
# pyr_scale: 0.5
# levels: 3
# winsize: 15
# iterations: 3
# poly_n: 5
# poly_sigma: 1.2
# gaussian_flag: False
# -----------------------------------

time_sec,frame_idx,dt_frames,mean_mag,sum_mag,median_mag,p90_mag,max_mag,mean_u,mean_v,mean_mag_px_per_sec
0.26666666666666666,8,8,10.825605392456055,4330242.0,0.012645790353417397,33.349952697753906,74.11853790283203,-9.326087951660156,2.249744176864624,40.596020221710205
0.5333333333333333,16,8,8.435799598693848,3374320.0,0.0031115850433707237,27.59955406188965,47.31891632080078,-7.560425758361816,2.6744322776794434,31.63424849510193
0.8,24,8,8.184264183044434,3273705.75,0.0021868813782930374,28.329858779907227,48.400875091552734,-6.46692419052124,3.062953233718872,30.690990686416626
1.0666666666666667,32,8,8.188011169433594,3275204.5,0.005159946158528328,26.521255493164062,56.40812683105469,-5.680260181427002,0.7159729599952698,30.705041885375977
1.3333333333333333,40,8,8.067061424255371,3226824.5,0.005365630611777306,25.798757553100586,48.20737075805664,-5.781184196472168,-1.6083625555038452,30.25148034095764
1.6,48,8,9.009721755981445,3603888.75,0.005020488519221544,29.911222457885742,63.64334487915039,-6.97310733795166,-4.25189733505249,33.78645658493042
1.8666666666666667,56,8,7.062068939208984,2824827.5,0.0063286442309618,24.213769912719727,44.466644287109375,-3.383127450942993,-1.9313578605651855,26.48275852203369
2.1333333333333333,64,8,8.57003116607666,3428012.5,0.004578522406518459,31.696714401245117,54.11322784423828,-6.638675689697266,3.3951306343078613,32.137616872787476
2.4,72,8,7.191788196563721,2876715.25,0.0020716111175715923,24.72376823425293,51.21910095214844,-6.2639689445495605,2.5645291805267334,26.969205737113953
2.6666666666666665,80,8,7.592467308044434,3036987.0,0.002388683147728443,26.999675750732422,54.03351974487305,6.650966167449951,-2.475004196166992,28.471752405166626
2.933333333333333,88,8,7.760074138641357,3104029.75,0.0019506586249917746,26.366064071655273,62.3484992980957,7.36575984954834,0.1317116618156433,29.10027801990509
3.2,96,8,7.062399864196777,2824960.0,0.0017278068698942661,24.674640655517578,44.16015625,5.168252944946289,3.867790699005127,26.483999490737915
3.466666666666667,104,8,7.339846134185791,2935938.5,0.0009305884595960379,24.732593536376953,45.46654510498047,6.247003555297852,2.4763777256011963,27.524423003196716
3.7333333333333334,112,8,6.014838695526123,2405935.5,0.0008598613785579801,22.190593719482422,39.995277404785156,4.212494850158691,1.5773062705993652,22.55564510822296
4.0,120,8,2.6866302490234375,1074652.125,0.0007654454675503075,9.6576509475708,23.126174926757812,-2.5580196380615234,-0.4616452753543854,10.07486343383789
4.266666666666667,128,8,6.423762321472168,2569505.0,0.0008558019762858748,25.97576904296875,58.8206901550293,-5.244840145111084,-1.367430329322815,24.08910870552063
4.533333333333333,136,8,3.9971296787261963,1598851.875,0.0004655578813981265,12.41322135925293,32.110225677490234,3.3602089881896973,-1.1218855381011963,14.989236295223236
4.8,144,8,5.83046817779541,2332187.25,0.0007050489075481892,18.609312057495117,44.4957389831543,5.026917457580566,-1.1230370998382568,21.864255666732788
5.066666666666666,152,8,3.5824785232543945,1432991.375,0.0007439319742843509,14.400357246398926,30.177331924438477,-2.758395195007324,-1.8835502862930298,13.43429446220398
5.333333333333333,160,8,4.349879264831543,1739951.625,0.0009339367388747633,16.57448387145996,41.23853302001953,-3.378527879714966,-2.233384132385254,16.312047243118286
5.6,168,8,6.421459197998047,2568583.75,0.0022574863396584988,20.766725540161133,47.96780776977539,2.8092312812805176,-5.212296962738037,24.080471992492676
5.866666666666666,176,8,6.747472286224365,2698989.0,0.006065825466066599,22.289216995239258,48.78633499145508,3.085254430770874,-5.441439151763916,25.30302107334137
6.133333333333334,184,8,3.275059461593628,1310023.75,0.003121635178104043,11.052014350891113,19.3886661529541,-1.3816297054290771,2.6781911849975586,12.281472980976105
6.4,192,8,2.2942683696746826,917707.3125,0.002287813927978277,7.939791202545166,13.472283363342285,-0.9484458565711975,1.9228999614715576,8.60350638628006
6.666666666666667,200,8,1.9243676662445068,769747.0625,0.001884132158011198,8.084848403930664,16.673837661743164,0.778944194316864,1.3862214088439941,7.216378748416901
6.933333333333334,208,8,1.3120765686035156,524830.625,0.00188101374078542,4.101105690002441,9.265809059143066,-0.1613335907459259,-1.2736661434173584,4.920287132263184
7.2,216,8,7.502864360809326,3001145.75,0.013812742196023464,25.999279022216797,45.121864318847656,-0.18475712835788727,-7.364071369171143,28.135741353034973
7.466666666666667,224,8,5.271999835968018,2108800.0,0.007216941565275192,15.652504920959473,62.011104583740234,-4.335845470428467,-2.61934232711792,19.769999384880066
7.733333333333333,232,8,1.1272996664047241,450919.875,0.005884312558919191,3.495939016342163,25.863588333129883,-0.741536021232605,0.07435796409845352,4.2273737490177155
8.0,240,8,7.921627044677734,3168650.75,0.023955073207616806,23.899070739746094,150.61996459960938,-6.215302467346191,-1.6246143579483032,29.706101417541504
8.266666666666667,248,8,7.520647048950195,3008258.75,0.5461478233337402,24.231525421142578,40.923500061035156,-0.868675947189331,-3.8592655658721924,28.202426433563232
8.533333333333333,256,8,8.674764633178711,3469906.0,1.7635822296142578,27.86441421508789,56.530906677246094,-4.080038547515869,-3.157482385635376,32.530367374420166
8.8,264,8,8.904769897460938,3561908.0,4.846019744873047,23.288650512695312,51.31520462036133,-1.4142199754714966,-3.5599865913391113,33.392887115478516
9.066666666666666,272,8,3.6639766693115234,1465590.625,0.4076398015022278,13.151045799255371,95.78228759765625,1.3568577766418457,2.033329725265503,13.739912509918213
9.333333333333334,280,8,5.905623912811279,2362249.5,1.3187165260314941,16.675060272216797,57.893611907958984,3.5861103534698486,-1.9293087720870972,22.146089673042297
9.6,288,8,8.644463539123535,3457785.5,2.924184799194336,23.044376373291016,43.599082946777344,6.4662861824035645,4.575690269470215,32.41673827171326
9.866666666666667,296,8,2.5549376010894775,1021975.0,0.057635173201560974,7.411369323730469,13.698559761047363,2.124638319015503,-0.24898609519004822,9.58101600408554
10.133333333333333,304,8,5.906057357788086,2362423.0,0.3193418085575104,15.46318244934082,47.64530944824219,5.370643138885498,-1.9411932229995728,22.147715091705322
10.4,312,8,7.297766208648682,2919106.5,1.159116506576538,21.181655883789062,65.4823226928711,1.9852681159973145,6.712489604949951,27.366623282432556
10.666666666666666,320,8,7.729360103607178,3091744.0,0.8028430938720703,23.94403648376465,46.30374526977539,-0.3425339162349701,6.755753040313721,28.985100388526917
10.933333333333334,328,8,6.284514427185059,2513805.75,0.04851888120174408,18.996658325195312,41.848106384277344,-4.346412181854248,3.7595903873443604,23.56692910194397
11.2,336,8,7.650295734405518,3060118.25,0.02253209985792637,22.77150535583496,51.01401901245117,-6.750577449798584,0.7267469763755798,28.68860900402069
11.466666666666667,344,8,7.972570419311523,3189028.25,0.01362912543118,22.967721939086914,46.48015594482422,-7.585458278656006,0.5532416701316833,29.897139072418213
11.733333333333333,352,8,8.033519744873047,3213408.0,0.023406319320201874,23.328174591064453,52.27653884887695,-4.746077060699463,6.07473611831665,30.125699043273926
12.0,360,8,2.3699140548706055,947965.625,0.00393497571349144,8.668061256408691,20.342439651489258,-0.4938546419143677,2.090411901473999,8.88717770576477
12.266666666666667,368,8,6.747632026672363,2699052.75,0.9024869799613953,22.007633209228516,60.8015022277832,2.898502826690674,-1.7330986261367798,25.303620100021362
12.533333333333333,376,8,9.471076011657715,3788430.25,1.368973731994629,28.233919143676758,51.82930374145508,5.340296268463135,-6.113739490509033,35.51653504371643
12.8,384,8,7.944457530975342,3177783.0,0.2299739420413971,22.51482391357422,72.81861114501953,-3.225433349609375,6.508816719055176,29.79171574115753
13.066666666666666,392,8,3.7636806964874268,1505472.25,0.009124713018536568,12.227978706359863,36.85797119140625,0.06601610034704208,-3.5451912879943848,14.11380261182785
13.333333333333334,400,8,8.125826835632324,3250330.75,0.035827163606882095,24.660295486450195,51.115501403808594,7.681885719299316,1.3400620222091675,30.471850633621216
13.6,408,8,7.351239204406738,2940495.75,0.683927595615387,24.903202056884766,48.22085952758789,3.4351766109466553,0.7659669518470764,27.56714701652527
13.866666666666667,416,8,10.548722267150879,4219489.0,1.1538575887680054,30.791446685791016,53.76966094970703,9.588400840759277,1.507476568222046,39.557708501815796
14.133333333333333,424,8,10.167974472045898,4067189.75,2.23439359664917,30.65381622314453,44.14101791381836,7.881897926330566,0.7899215817451477,38.12990427017212
14.4,432,8,11.012632369995117,4405053.0,0.46918922662734985,29.637773513793945,60.30824279785156,9.95590877532959,-1.117382526397705,41.29737138748169
14.666666666666666,440,8,4.103182792663574,1641273.125,0.0069352732971310616,12.418598175048828,30.626869201660156,3.970388174057007,-0.6163941621780396,15.386935472488403
14.933333333333334,448,8,11.548766136169434,4619506.5,0.44590768218040466,32.9957275390625,67.62329864501953,11.1658353805542,0.006519394461065531,43.307873010635376
15.2,456,8,8.280473709106445,3312189.5,1.9483329057693481,24.8901424407959,54.647972106933594,-0.4107990562915802,-1.1258567571640015,31.05177640914917
15.466666666666667,464,8,2.0419492721557617,816779.75,0.00253978930413723,7.3430352210998535,22.457326889038086,1.1199136972427368,0.14576740562915802,7.6573097705841064
15.733333333333333,472,8,5.832780838012695,2333112.25,0.01192048005759716,16.5936222076416,38.935001373291016,-5.378952980041504,-1.1371225118637085,21.872928142547607
16.0,480,8,11.825912475585938,4730365.0,2.0367321968078613,33.45497131347656,117.77337646484375,-8.535520553588867,-0.12028341740369797,44.347171783447266
16.266666666666666,488,8,4.591683864593506,1836673.5,0.01429549977183342,11.941643714904785,33.051143646240234,-3.5289669036865234,-2.4190351963043213,17.218814492225647
16.533333333333335,496,8,7.737503528594971,3095001.5,5.512792110443115,19.574254989624023,68.42864227294922,0.016411567106842995,-2.248115301132202,29.01563823223114
16.8,504,8,6.630545139312744,2652218.0,2.3795318603515625,18.456165313720703,36.231544494628906,0.9926292896270752,-5.846111297607422,24.86454427242279
17.066666666666666,512,8,8.506856918334961,3402742.75,4.019796371459961,25.740436553955078,57.59356689453125,3.175046443939209,1.9345067739486694,31.900713443756104
17.333333333333332,520,8,3.1156811714172363,1246272.5,0.12913191318511963,9.403603553771973,54.546424865722656,0.8307323455810547,-1.3810111284255981,11.683804392814636
17.6,528,8,8.92562484741211,3570249.75,4.893244743347168,23.3209285736084,215.89093017578125,-3.35398530960083,0.5979505181312561,33.47109317779541
17.866666666666667,536,8,5.679369926452637,2271748.0,0.29051387310028076,14.748393058776855,26.41581153869629,-2.8176944255828857,-4.621798992156982,21.297637224197388
18.133333333333333,544,8,9.920208930969238,3968083.75,2.555851459503174,25.696975708007812,52.76286315917969,7.494831085205078,0.44780683517456055,37.200783491134644
18.4,552,8,3.6132287979125977,1445291.5,0.20199880003929138,11.372002601623535,21.19164276123047,-2.382920503616333,1.4273792505264282,13.549607992172241
18.666666666666668,560,8,3.845186233520508,1538074.5,0.18194523453712463,11.642717361450195,18.775800704956055,-1.5064632892608643,-0.9812628030776978,14.419448375701904
18.933333333333334,568,8,5.532858848571777,2213143.5,0.5807860493659973,17.72246551513672,35.92582702636719,-2.6329023838043213,4.401745796203613,20.748220682144165
19.2,576,8,10.03079891204834,4012319.75,2.9486751556396484,26.199077606201172,57.38045883178711,-8.708813667297363,2.8179550170898438,37.615495920181274
19.466666666666665,584,8,3.1295225620269775,1251809.0,0.047729771584272385,9.789915084838867,23.99112892150879,-2.164823532104492,0.5396807193756104,11.735709607601166
19.733333333333334,592,8,4.113976955413818,1645590.75,0.054900024086236954,12.841960906982422,20.738384246826172,3.8871424198150635,-0.4994335472583771,15.427413582801819
20.0,600,8,6.946943283081055,2778777.25,0.30030977725982666,19.130199432373047,40.01199722290039,6.6138458251953125,-1.486335039138794,26.051037311553955
20.266666666666666,608,8,11.302558898925781,4521023.5,3.508810520172119,28.305622100830078,51.6171875,8.994888305664062,-4.481513023376465,42.38459587097168
20.533333333333335,616,8,11.697782516479492,4679113.0,4.532252311706543,31.701095581054688,53.05512237548828,10.124157905578613,-1.1396434307098389,43.866684436798096
20.8,624,8,10.533148765563965,4213259.5,2.5127434730529785,28.081466674804688,52.4569206237793,10.009177207946777,0.6886364817619324,39.49930787086487
21.066666666666666,632,8,12.641768455505371,5056707.5,3.0741896629333496,34.044734954833984,59.210121154785156,12.047445297241211,-1.130689263343811,47.40663170814514
21.333333333333332,640,8,7.2931904792785645,2917276.25,0.26238512992858887,19.787105560302734,48.25444412231445,6.351668834686279,-3.0298075675964355,27.349464297294617
21.6,648,8,9.893745422363281,3957498.25,1.9001612663269043,26.75591468811035,45.54305648803711,-3.517043352127075,8.945833206176758,37.101545333862305
21.866666666666667,656,8,13.203039169311523,5281215.5,2.5590782165527344,37.0582160949707,60.472007751464844,-11.37274169921875,5.719820022583008,49.51139688491821
22.133333333333333,664,8,11.429722785949707,4571889.0,3.901383638381958,30.493545532226562,54.76222229003906,-9.377862930297852,0.9494745135307312,42.8614604473114
22.4,672,8,6.267090797424316,2506836.25,4.053524017333984,17.51238441467285,41.305091857910156,2.2682645320892334,-1.6957606077194214,23.501590490341187
22.666666666666668,680,8,7.25639009475708,2902556.0,2.1853768825531006,21.822200775146484,48.16398239135742,-2.272141456604004,-0.877388596534729,27.21146285533905
22.933333333333334,688,8,9.474568367004395,3789827.25,2.388322353363037,31.21854019165039,89.63380432128906,-6.6447882652282715,-0.1943621039390564,35.52963137626648
23.2,696,8,8.907360076904297,3562944.0,2.270749807357788,34.8375129699707,60.29831314086914,5.676513671875,-0.007749716751277447,33.40260028839111
23.466666666666665,704,8,6.922051906585693,2768820.75,0.1433311402797699,19.999910354614258,39.887351989746094,6.5465850830078125,0.9389892816543579,25.95769464969635
23.733333333333334,712,8,7.394606113433838,2957842.5,0.42380014061927795,23.036968231201172,45.57527160644531,-2.261556386947632,6.150655746459961,27.729772925376892
24.0,720,8,4.242220401763916,1696888.125,0.01860111765563488,12.137621879577637,41.79231262207031,-2.1744449138641357,3.602023124694824,15.908326506614685
24.266666666666666,728,8,3.770010232925415,1508004.125,0.007586060091853142,11.475385665893555,33.802040100097656,-2.0681207180023193,2.9523422718048096,14.137538373470306
24.533333333333335,736,8,6.592753887176514,2637101.5,0.009420011192560196,19.098445892333984,52.27210235595703,-5.820376873016357,0.4602354168891907,24.722827076911926
24.8,744,8,5.861894607543945,2344757.75,0.005176356993615627,17.135072708129883,42.07027816772461,-5.429759979248047,-1.2154325246810913,21.982104778289795
25.066666666666666,752,8,5.1142401695251465,2045696.125,0.004760062787681818,15.916494369506836,52.031368255615234,2.6573545932769775,4.210946083068848,19.1784006357193
25.333333333333332,760,8,4.978113651275635,1991245.375,0.0034671383909881115,15.604013442993164,51.2178840637207,2.7178993225097656,4.005146026611328,18.66792619228363
25.6,768,8,2.375235080718994,950094.0,0.0012630311539396644,8.008852005004883,16.497966766357422,0.7095133066177368,-2.2314631938934326,8.907131552696228
25.866666666666667,776,8,5.594519138336182,2237807.75,1.4566384553909302,16.899198532104492,49.579620361328125,-0.9905526041984558,-0.50838702917099,20.97944676876068
26.133333333333333,784,8,9.327583312988281,3731033.5,1.9255454540252686,31.11935806274414,46.94588851928711,6.837074279785156,-0.45505520701408386,34.978437423706055
26.4,792,8,8.776686668395996,3510674.75,0.12253933399915695,26.628694534301758,41.25309371948242,7.977106094360352,-1.203704595565796,32.912575006484985
26.666666666666668,800,8,7.858618259429932,3143447.25,3.215451240539551,22.005186080932617,54.89541244506836,-3.8617680072784424,1.8524106740951538,29.469818472862244
26.933333333333334,808,8,8.73324966430664,3493300.0,0.48400193452835083,27.728702545166016,67.07881164550781,-7.8953986167907715,0.31944018602371216,32.7496862411499
27.2,816,8,7.808262348175049,3123305.0,0.1154639795422554,30.58711051940918,46.01681900024414,-5.494571685791016,-1.5029603242874146,29.280983805656433
27.466666666666665,824,8,8.116809844970703,3246724.0,0.025371219962835312,30.17926597595215,48.855648040771484,-6.703613758087158,0.0053463527001440525,30.438036918640137
27.733333333333334,832,8,8.667045593261719,3466818.25,0.007603017147630453,27.824514389038086,54.149593353271484,-7.43575382232666,3.4527013301849365,32.501420974731445
28.0,840,8,3.886997699737549,1554799.125,0.0017242284957319498,12.059621810913086,72.93618774414062,-2.914806365966797,2.431058883666992,14.576241374015808
28.266666666666666,848,8,5.038694858551025,2015477.875,0.00147394766099751,15.229999542236328,36.01226806640625,4.64911413192749,1.7103146314620972,18.895105719566345
28.533333333333335,856,8,5.84508752822876,2338035.0,0.0014674890553578734,20.098526000976562,52.85579299926758,4.804037094116211,-2.9204347133636475,21.91907823085785
28.8,864,8,8.511323928833008,3404529.75,0.011890929192304611,30.14069366455078,59.02464294433594,7.006738185882568,-0.6950662732124329,31.91746473312378
29.066666666666666,872,8,7.600712299346924,3040285.0,0.007054831832647324,24.04803466796875,53.81158447265625,6.619696140289307,1.406333088874817,28.502671122550964
29.333333333333332,880,8,2.7453367710113525,1098134.75,0.002108826767653227,9.398056030273438,20.7813777923584,2.3485236167907715,1.046878457069397,10.295012891292572
29.6,888,8,7.942758560180664,3177103.5,0.06841523945331573,25.725332260131836,52.409034729003906,-3.2652173042297363,0.00029690307565033436,29.78534460067749
29.866666666666667,896,8,7.911911964416504,3164764.75,0.2555032968521118,25.26006507873535,54.96211242675781,-2.8619465827941895,1.0037875175476074,29.66966986656189
30.133333333333333,904,8,9.020637512207031,3608255.0,0.36609965562820435,31.621688842773438,67.37459564208984,-3.609480619430542,-1.9971790313720703,33.82739067077637
30.4,912,8,10.91977596282959,4367910.5,1.07883620262146,32.95569610595703,79.06355285644531,-8.295244216918945,-1.6650511026382446,40.94915986061096
30.666666666666668,920,8,8.006152153015137,3202461.0,2.188539981842041,21.476566314697266,48.94034957885742,-1.1900672912597656,0.30157527327537537,30.023070573806763
30.933333333333334,928,8,3.9735543727874756,1589421.75,0.01227567344903946,11.408949851989746,29.161510467529297,-0.16588632762432098,3.9085590839385986,14.900828897953033
31.2,936,8,7.160299777984619,2864120.0,0.022375699132680893,20.81730079650879,60.07229232788086,5.60464334487915,3.1526968479156494,26.851124167442322
31.466666666666665,944,8,9.157344818115234,3662937.75,1.569650650024414,34.12250518798828,79.01580047607422,-6.483238697052002,-2.471182107925415,34.34004306793213
31.733333333333334,952,8,9.533842086791992,3813537.0,3.707503080368042,26.06654930114746,65.59776306152344,-1.0762934684753418,0.18435263633728027,35.75190782546997
32.0,960,8,12.164970397949219,4865988.0,5.285839557647705,33.917701721191406,113.7320785522461,-5.860476970672607,-4.162623882293701,45.61863899230957
32.266666666666666,968,8,9.00132942199707,3600531.75,1.6145641803741455,23.252620697021484,52.789031982421875,6.795133590698242,-5.43643856048584,33.754985332489014
32.53333333333333,976,8,12.285844802856445,4914338.0,3.8833937644958496,32.41810607910156,55.90773010253906,6.5657572746276855,5.952208518981934,46.07191801071167
32.8,984,8,11.991907119750977,4796763.0,1.6385014057159424,31.33608055114746,61.164371490478516,9.053448677062988,6.733076095581055,44.96965169906616
33.06666666666667,992,8,3.908597230911255,1563438.875,0.016009416431188583,10.628615379333496,26.38983917236328,0.20132598280906677,-3.8121440410614014,14.657239615917206
33.333333333333336,1000,8,5.965976715087891,2386390.75,0.031509533524513245,15.873096466064453,34.22924041748047,4.984555721282959,-3.0012238025665283,22.37241268157959
33.6,1008,8,7.700096130371094,3080038.5,4.805943012237549,19.332050323486328,68.75835418701172,2.6019937992095947,0.1984531283378601,28.8753604888916
33.86666666666667,1016,8,7.349523544311523,2939809.5,3.8051185607910156,19.325332641601562,70.01375579833984,1.060334324836731,-2.133327007293701,27.560713291168213
34.13333333333333,1024,8,9.149187088012695,3659675.0,4.701128959655762,27.87898063659668,60.10497283935547,5.1014628410339355,-1.097640037536621,34.30945158004761
34.4,1032,8,8.205806732177734,3282322.75,4.037452697753906,19.492372512817383,123.71722412109375,-6.205593109130859,-4.475883483886719,30.771775245666504
34.666666666666664,1040,8,12.681739807128906,5072696.0,7.782759666442871,31.69814109802246,55.227699279785156,-9.891674995422363,-3.764192819595337,47.5565242767334
34.93333333333333,1048,8,9.488243103027344,3795297.25,7.577291488647461,24.653076171875,64.14306640625,-8.476862907409668,1.8743937015533447,35.58091163635254
35.2,1056,8,10.063209533691406,4025283.75,6.692221641540527,24.0479679107666,49.108428955078125,-7.584075450897217,5.343334197998047,37.73703575134277
35.46666666666667,1064,8,12.455887794494629,4982355.0,7.345477104187012,30.361656188964844,46.8266716003418,-7.089047431945801,8.449892044067383,46.70957922935486
35.733333333333334,1072,8,12.003678321838379,4801471.5,4.429275989532471,34.44546890258789,69.77986145019531,-4.658316612243652,5.607669830322266,45.01379370689392
36.0,1080,8,4.007772922515869,1603109.25,0.014351371675729752,11.936132431030273,24.5942440032959,-2.909054756164551,2.2341885566711426,15.02914845943451
36.266666666666666,1088,8,2.2569589614868164,902783.625,0.012283002957701683,7.323025226593018,16.6821231842041,1.1679450273513794,-1.643710970878601,8.463596105575562
36.53333333333333,1096,8,7.453210830688477,2981284.25,0.05599690228700638,22.431020736694336,46.8120002746582,4.281358242034912,4.201048851013184,27.949540615081787
36.8,1104,8,8.843656539916992,3537462.75,0.2057371437549591,32.31745147705078,72.84077453613281,3.214587450027466,3.001819610595703,33.16371202468872
37.06666666666667,1112,8,5.747743129730225,2299097.25,1.3724876642227173,16.884227752685547,62.808738708496094,-1.4243617057800293,-1.0488189458847046,21.554036736488342
37.333333333333336,1120,8,7.3153886795043945,2926155.5,0.745908260345459,22.63037109375,55.08316421508789,3.676210880279541,-0.4436986744403839,27.43270754814148
37.6,1128,8,6.105477333068848,2442191.0,3.325127124786377,16.450119018554688,45.45047378540039,-1.0911507606506348,-1.298828125,22.89553999900818
37.86666666666667,1136,8,9.614792823791504,3845917.0,3.230022668838501,30.602384567260742,45.780513763427734,8.279382705688477,-0.7229609489440918,36.05547308921814
38.13333333333333,1144,8,9.28451156616211,3713804.5,1.8001803159713745,28.238168716430664,65.29795837402344,6.3245158195495605,3.2814390659332275,34.81691837310791
38.4,1152,8,4.979008674621582,1991603.375,0.026033159345388412,13.76262378692627,32.71334457397461,-3.6393282413482666,3.1456246376037598,18.671282529830933
38.666666666666664,1160,8,6.499778747558594,2599911.5,3.941438674926758,16.946609497070312,49.66726303100586,2.294772148132324,-0.8596470355987549,24.374170303344727
38.93333333333333,1168,8,6.977066993713379,2790826.75,1.6360080242156982,22.51020622253418,50.649356842041016,-4.274726390838623,1.3336031436920166,26.16400122642517
39.2,1176,8,4.697893142700195,1879157.25,0.009215256199240685,14.816250801086426,42.9942512512207,-4.583221912384033,-0.14763328433036804,17.617099285125732
39.46666666666667,1184,8,9.794349670410156,3917740.0,5.567173004150391,27.610187530517578,64.03358459472656,-4.501290798187256,0.9524630308151245,36.728811264038086
