# Optical Flow Metadata
# video_name: left_eye_cropped
# original_resolution: 1344x1314
# resized_resolution: 640x625
# native_fps: 30.0
# sample_fps: 4.0
# step_frames: 8
# pyr_scale: 0.5
# levels: 3
# winsize: 15
# iterations: 3
# poly_n: 5
# poly_sigma: 1.2
# gaussian_flag: False
# -----------------------------------

time_sec,frame_idx,dt_frames,mean_mag,sum_mag,median_mag,p90_mag,max_mag,mean_u,mean_v
0.26666666666666666,8,8,12.282649993896484,4913060.0,0.9358924627304077,35.486053466796875,63.10685729980469,-10.892077445983887,4.366777420043945
0.5333333333333333,16,8,7.564763069152832,3025905.25,4.212904453277588,21.26772117614746,51.50508499145508,0.21060234308242798,1.4281758069992065
0.8,24,8,8.263132095336914,3305252.75,3.0065743923187256,22.037004470825195,59.854705810546875,-3.7657694816589355,-1.066435694694519
1.0666666666666667,32,8,7.44838809967041,2979355.25,2.579118251800537,21.286853790283203,52.87923812866211,-2.497285842895508,0.876168966293335
1.3333333333333333,40,8,5.606490612030029,2242596.25,2.209334373474121,16.085512161254883,66.6327896118164,-0.6651341915130615,-0.07644428312778473
1.6,48,8,8.035941123962402,3214376.5,4.291972637176514,20.930923461914062,79.77088928222656,2.218071937561035,-1.5624512434005737
1.8666666666666667,56,8,7.9133501052856445,3165340.0,4.931426525115967,19.543880462646484,102.14479064941406,0.48279666900634766,-1.0420619249343872
2.1333333333333333,64,8,11.888177871704102,4755271.0,5.503732681274414,31.620872497558594,65.46222686767578,-8.179344177246094,-4.590608596801758
2.4,72,8,10.908964157104492,4363585.5,6.325000762939453,28.501914978027344,70.53024291992188,-5.756317615509033,5.517220497131348
2.6666666666666665,80,8,10.41368579864502,4165474.25,4.920267105102539,28.893430709838867,71.18505859375,-1.3904495239257812,8.416679382324219
2.933333333333333,88,8,8.988213539123535,3595285.5,5.681114196777344,23.400760650634766,55.24650573730469,0.1854165643453598,1.395595669746399
3.2,96,8,7.807753562927246,3123101.5,3.989086627960205,20.890636444091797,94.45005798339844,0.4363263249397278,-0.056912459433078766
3.466666666666667,104,8,7.079511642456055,2831804.75,1.5196995735168457,20.70073699951172,86.06098937988281,-0.24480761587619781,0.10385552793741226
3.7333333333333334,112,8,7.150142669677734,2860057.0,0.009557180106639862,22.51887321472168,56.30868148803711,2.4091081619262695,-0.04658348485827446
4.0,120,8,6.690347671508789,2676139.0,0.021573957055807114,21.764678955078125,56.923301696777344,2.303711414337158,-2.306385040283203
4.266666666666667,128,8,7.42394495010376,2969578.0,0.01572525128722191,25.57335662841797,47.103729248046875,6.475165843963623,-1.3499548435211182
4.533333333333333,136,8,6.550657272338867,2620263.0,0.013730466365814209,19.47063446044922,38.0093994140625,-3.992432117462158,-4.655649185180664
4.8,144,8,2.6094231605529785,1043769.25,0.006896044127643108,10.225240707397461,23.639402389526367,-0.844499945640564,-2.3000805377960205
