# Optical Flow Metadata
# video_name: P148_Center
# original_resolution: 2880x1360
# resized_resolution: 640x302
# native_fps: 30.000337252962204
# sample_fps: 4.0
# step_frames: 8
# pyr_scale: 0.5
# levels: 3
# winsize: 15
# iterations: 3
# poly_n: 5
# poly_sigma: 1.2
# gaussian_flag: False
# -----------------------------------

time_sec,frame_idx,dt_frames,mean_mag,sum_mag,median_mag,p90_mag,max_mag,mean_u,mean_v
0.2666636688962584,8,8,6.817795276641846,1317743.5,4.743201732635498,16.266860961914062,56.799224853515625,-5.168141841888428,3.02061128616333
0.5333273377925168,16,8,7.561220645904541,1461432.75,5.589715003967285,18.05837631225586,54.51426696777344,-5.649298191070557,3.19366717338562
0.7999910066887752,24,8,6.039294719696045,1167274.875,3.735746383666992,14.518330574035645,126.66051483154297,4.84779691696167,-2.3325705528259277
1.0666546755850337,32,8,6.340680122375488,1225526.625,3.907963752746582,15.571227073669434,34.72257995605469,5.074276924133301,-1.1272295713424683
1.3333183444812922,40,8,5.2964558601379395,1023699.0,4.475673675537109,12.568321228027344,21.063440322875977,4.117634296417236,2.155430555343628
1.5999820133775504,48,8,5.273191928863525,1019202.5625,4.601952075958252,12.364458084106445,29.16989517211914,4.0654096603393555,2.2775650024414062
1.866645682273809,56,8,5.347871780395508,1033636.625,3.3687705993652344,13.746143341064453,30.05791473388672,4.130619049072266,1.8161941766738892
2.1333093511700674,64,8,1.6993829011917114,328456.71875,1.0930888652801514,4.5941619873046875,8.610410690307617,1.0043330192565918,0.8163947463035583
2.3999730200663256,72,8,6.429888725280762,1242768.875,3.8964879512786865,15.668841361999512,28.01943016052246,-5.383543491363525,-1.445476770401001
2.6666366889625843,80,8,0.9804095029830933,189493.546875,0.8356752395629883,2.2380685806274414,29.573652267456055,-0.703889012336731,-0.4021657705307007
2.9333003578588426,88,8,5.251306533813477,1014972.5625,3.6855621337890625,13.480064392089844,58.63923263549805,4.232855796813965,-0.17970684170722961
3.199964026755101,96,8,1.8981497287750244,366874.375,1.1970787048339844,5.067730903625488,13.662379264831543,-0.9293848276138306,-0.8260692954063416
3.4666276956513595,104,8,5.736422538757324,1108735.75,5.128260612487793,13.447832107543945,37.42470932006836,-4.627832412719727,-0.47783899307250977
3.733291364547618,112,8,7.744052886962891,1496770.5,6.621826171875,17.495439529418945,51.14657974243164,-5.558817386627197,-1.2673888206481934
3.999955033443876,120,8,3.523026943206787,680930.625,2.337625503540039,9.936614990234375,36.22651672363281,-1.0236867666244507,-2.8972034454345703
4.266618702340135,128,8,2.726353645324707,526949.625,2.7495524883270264,6.168013572692871,29.30645179748535,-1.452807903289795,2.042361259460449
4.533282371236393,136,8,2.7195968627929688,525643.6875,2.0596699714660645,6.606321334838867,19.00249481201172,-1.9902620315551758,1.4749563932418823
4.799946040132651,144,8,1.8141746520996094,350643.6875,0.977554202079773,5.204337120056152,17.33974266052246,-0.5627610087394714,-0.4351290464401245
5.06660970902891,152,8,1.1985052824020386,231647.109375,0.8193477392196655,3.0624940395355225,20.526897430419922,0.4037867784500122,-0.6400074362754822
5.333273377925169,160,8,3.9332971572875977,760227.6875,2.755281925201416,10.398885726928711,48.49055480957031,1.8272992372512817,-2.090163469314575
5.5999370468214265,168,8,3.2990424633026123,637638.9375,3.1152596473693848,7.993623733520508,35.60187530517578,2.260028600692749,-1.3343794345855713
5.866600715717685,176,8,4.951524257659912,957030.5625,3.6645493507385254,11.868931770324707,20.41411590576172,4.1863603591918945,1.1975895166397095
6.133264384613944,184,8,4.013022422790527,775637.0,3.551957130432129,9.456433296203613,20.502620697021484,3.4616611003875732,0.15198639035224915
6.399928053510202,192,8,2.1747400760650635,420333.75,1.108074426651001,6.372858047485352,30.921720504760742,-0.33569008111953735,0.5628746747970581
6.66659172240646,200,8,1.8651596307754517,360498.0625,1.9542357921600342,4.606514930725098,34.322669982910156,-1.3891346454620361,-0.2527830898761749
6.933255391302719,208,8,1.8277769088745117,353272.71875,2.079397678375244,4.113058090209961,12.72204303741455,-1.5041077136993408,-0.8264137506484985
7.199919060198977,216,8,5.328707218170166,1029932.5625,5.352996826171875,12.222342491149902,20.627649307250977,3.324977397918701,-3.1643264293670654
7.466582729095236,224,8,5.20865535736084,1006728.875,6.078845977783203,11.508674621582031,66.26826477050781,3.4968972206115723,-3.210923194885254
7.733246397991494,232,8,2.8941004276275635,559371.75,3.116240978240967,6.917294502258301,39.91633987426758,-2.2520062923431396,0.09541191160678864
7.999910066887752,240,8,6.239119529724121,1205897.0,6.962979793548584,14.589492797851562,32.6877555847168,-5.352239608764648,2.074773073196411
8.26657373578401,248,8,4.433435916900635,856894.5,4.4379472732543945,10.374994277954102,31.008609771728516,3.678302764892578,-1.3905483484268188
